,x,y
1033,9.99785,0.52386564
1034,9.9993,0.59197348
1035,10.00075,0.62753391
1036,10.0022,0.6197654
1037,10.00365,0.5948477999999999
1038,10.0051,0.59700191
1039,10.00655,0.64781523
1040,10.008,0.68459165
1041,10.00945,0.6378160700000001
1042,10.0109,0.52785516
1043,10.01235,0.51288319
1044,10.0138,0.62772185
1045,10.01525,0.67978454
1046,10.0167,0.62796867
1047,10.01815,0.61209214
1048,10.0196,0.6532922999999999
1049,10.02105,0.69275451
1050,10.0225,0.71278512
1051,10.02395,0.70532852
1052,10.0254,0.70244896
1053,10.02685,0.7010147
1054,10.0283,0.65098435
1055,10.02975,0.61200905
1056,10.0312,0.65460026
1057,10.03265,0.71517146
1058,10.0341,0.73961252
1059,10.03555,0.73704141
1060,10.037,0.7281619300000001
1061,10.03845,0.736947
1062,10.0399,0.74466723
1063,10.04135,0.71702933
1064,10.0428,0.66205919
1065,10.04425,0.63806981
1066,10.0457,0.67681581
1067,10.04715,0.72511303
1068,10.0486,0.73246461
1069,10.05005,0.72547925
1070,10.0515,0.72700876
1071,10.05295,0.71954429
1072,10.0544,0.6849893300000001
1073,10.05585,0.64386737
1074,10.0573,0.65956056
1075,10.05875,0.71688682
1076,10.0602,0.74483448
1077,10.06165,0.74118751
1078,10.0631,0.74125904
1079,10.06455,0.74965221
1080,10.066,0.75100523
1081,10.067450000000001,0.73611408
1082,10.0689,0.70500267
1083,10.07035,0.68217063
1084,10.0718,0.6970246999999999
1085,10.07325,0.73418248
1086,10.0747,0.7439594900000001
1087,10.07615,0.7345862400000001
1088,10.0776,0.73758882
1089,10.07905,0.73504055
1090,10.0805,0.72807521
1091,10.08195,0.71932119
1092,10.0834,0.7029375999999999
1093,10.08485,0.70775515
1094,10.0863,0.73315221
1095,10.08775,0.7485562
1096,10.0892,0.75385565
1097,10.09065,0.75891799
1098,10.0921,0.75717062
1099,10.09355,0.74393159
1100,10.095,0.73430365
1101,10.09645,0.7231546600000001
1102,10.0979,0.69242138
1103,10.09935,0.68743438
1104,10.1008,0.7230286
1105,10.10225,0.741853
1106,10.1037,0.7416496300000001
1107,10.10515,0.7405355
1108,10.1066,0.7367781999999999
1109,10.10805,0.74096155
1110,10.1095,0.74567622
1111,10.11095,0.7331946500000001
1112,10.1124,0.7183946999999999
1113,10.11385,0.72330642
1114,10.1153,0.73955709
1115,10.11675,0.75580484
1116,10.1182,0.76315027
1117,10.11965,0.7583548999999999
1118,10.1211,0.75549543
1119,10.12255,0.75753051
1120,10.124,0.74328727
1121,10.12545,0.71801275
1122,10.1269,0.71834433
1123,10.12835,0.73949522
1124,10.1298,0.75527477
1125,10.13125,0.76257765
1126,10.1327,0.7590673
1127,10.13415,0.7395751500000001
1128,10.1356,0.72391796
1129,10.13705,0.73472869
1130,10.1385,0.74765456
1131,10.13995,0.7439937600000001
1132,10.1414,0.7446242
1133,10.14285,0.75641024
1134,10.1443,0.76066208
1135,10.14575,0.74068606
1136,10.1472,0.72056347
1137,10.14865,0.73441207
1138,10.1501,0.75849849
1139,10.15155,0.7651884600000001
1140,10.153,0.76005554
1141,10.15445,0.7462965300000001
1142,10.1559,0.72903228
1143,10.15735,0.70792454
1144,10.1588,0.6797331600000001
1145,10.16025,0.65140861
1146,10.1617,0.65335304
1147,10.16315,0.7007496400000001
1148,10.1646,0.74351299
1149,10.16605,0.75505382
1150,10.1675,0.7469484200000001
1151,10.16895,0.71202743
1152,10.1704,0.69053239
1153,10.17185,0.72249675
1154,10.1733,0.75623375
1155,10.17475,0.76304984
1156,10.1762,0.76570475
1157,10.17765,0.76572871
1158,10.1791,0.75288546
1159,10.18055,0.7099916900000001
1160,10.182,0.66359729
1161,10.18345,0.6737324
1162,10.1849,0.7200992700000001
1163,10.186350000000001,0.74081182
1164,10.1878,0.72248131
1165,10.18925,0.70826471
1166,10.1907,0.7263926900000001
1167,10.19215,0.7244162
1168,10.1936,0.6835552500000001
1169,10.19505,0.67772406
1170,10.1965,0.72241867
1171,10.19795,0.75266576
1172,10.1994,0.75833046
1173,10.20085,0.76264971
1174,10.2023,0.76335144
1175,10.20375,0.75393885
1176,10.2052,0.71187425
1177,10.20665,0.66382843
1178,10.2081,0.68265587
1179,10.20955,0.73745084
1180,10.211,0.76140916
1181,10.21245,0.76034123
1182,10.2139,0.7514930400000001
1183,10.21535,0.74036491
1184,10.2168,0.7273710999999999
1185,10.21825,0.68636858
1186,10.2197,0.64321661
1187,10.22115,0.67010903
1188,10.2226,0.72848058
1189,10.22405,0.75170422
1190,10.2255,0.74985892
1191,10.22695,0.73179805
1192,10.2284,0.65995026
1193,10.22985,0.52542055
1194,10.2313,0.43991077
1195,10.23275,0.49090287
1196,10.2342,0.6124168600000001
1197,10.23565,0.70551264
1198,10.2371,0.74053323
1199,10.23855,0.74371517
1200,10.24,0.73719311
1201,10.24145,0.71776646
1202,10.2429,0.65761501
1203,10.24435,0.49455604000000003
1204,10.2458,0.29736325
1205,10.24725,0.30090418
1206,10.2487,0.50239354
1207,10.25015,0.66457278
1208,10.2516,0.72327065
1209,10.25305,0.7418664700000001
1210,10.2545,0.74785709
1211,10.25595,0.74744195
1212,10.2574,0.72795004
1213,10.25885,0.66118222
1214,10.2603,0.6048923700000001
1215,10.26175,0.64357114
1216,10.2632,0.7041991400000001
1217,10.26465,0.67093271
1218,10.2661,0.55452907
1219,10.26755,0.51087159
1220,10.269,0.58623099
1221,10.27045,0.57927418
1222,10.2719,0.45699117
1223,10.27335,0.41465473
1224,10.2748,0.51056987
1225,10.27625,0.64378917
1226,10.2777,0.7232603400000001
1227,10.27915,0.74796993
1228,10.2806,0.75369388
1229,10.28205,0.75003201
1230,10.2835,0.739609
1231,10.28495,0.72956198
1232,10.2864,0.6951925800000001
1233,10.28785,0.61839509
1234,10.2893,0.56118673
1235,10.29075,0.54247206
1236,10.2922,0.52215457
1237,10.29365,0.49191794
1238,10.2951,0.50659215
1239,10.29655,0.61189383
1240,10.298,0.70904469
1241,10.29945,0.73202217
1242,10.3009,0.69151038
1243,10.30235,0.5957163600000001
1244,10.3038,0.5625453
1245,10.305250000000001,0.63972783
1246,10.3067,0.71150672
1247,10.30815,0.74198729
1248,10.3096,0.75800258
1249,10.31105,0.76253557
1250,10.3125,0.7629317600000001
1251,10.31395,0.75944829
1252,10.3154,0.74026096
1253,10.31685,0.6755178
1254,10.3183,0.62007606
1255,10.31975,0.6608993400000001
1256,10.3212,0.73146224
1257,10.32265,0.7577538500000001
1258,10.3241,0.76234901
1259,10.32555,0.76366699
1260,10.327,0.76315516
1261,10.32845,0.75879228
1262,10.3299,0.7456706200000001
1263,10.33135,0.70318586
1264,10.3328,0.6409389400000001
1265,10.33425,0.63812053
1266,10.3357,0.6989134
1267,10.33715,0.73890978
1268,10.3386,0.74125862
1269,10.34005,0.7018727100000001
1270,10.3415,0.6026947500000001
1271,10.34295,0.55839038
1272,10.3444,0.64159971
1273,10.34585,0.7164064
1274,10.3473,0.69617224
1275,10.34875,0.64431542
1276,10.3502,0.63086671
1277,10.35165,0.6282981
1278,10.3531,0.62985587
1279,10.35455,0.68000919
1280,10.356,0.73401004
1281,10.35745,0.75233257
1282,10.3589,0.75580502
1283,10.36035,0.7569203999999999
1284,10.3618,0.75076491
1285,10.36325,0.71844262
1286,10.3647,0.68049788
1287,10.36615,0.69183803
1288,10.3676,0.73356897
1289,10.36905,0.75621337
1290,10.3705,0.76216972
1291,10.37195,0.7642833
1292,10.3734,0.76456565
1293,10.37485,0.76417685
1294,10.3763,0.76319599
1295,10.37775,0.7590524
1296,10.3792,0.74071729
1297,10.38065,0.71421808
1298,10.3821,0.71518052
1299,10.38355,0.74218345
1300,10.385,0.75982153
1301,10.38645,0.76391637
1302,10.3879,0.76474112
1303,10.38935,0.76437509
1304,10.3908,0.76345289
1305,10.39225,0.7605695100000001
1306,10.3937,0.74641716
1307,10.39515,0.72330779
1308,10.3966,0.71605939
1309,10.39805,0.73038083
1310,10.3995,0.7484504
1311,10.40095,0.75786179
1312,10.4024,0.75450122
1313,10.40385,0.7438547600000001
1314,10.4053,0.74197614
1315,10.40675,0.74787366
1316,10.4082,0.7481312800000001
1317,10.40965,0.74011666
1318,10.4111,0.73077834
1319,10.41255,0.73657256
1320,10.414,0.75093901
1321,10.41545,0.74879235
1322,10.4169,0.7157056900000001
1323,10.41835,0.67388874
1324,10.4198,0.6627332
1325,10.42125,0.6737681600000001
1326,10.4227,0.66124249
1327,10.424150000000001,0.61495465
1328,10.4256,0.6178852300000001
1329,10.42705,0.6867165
1330,10.4285,0.72825134
1331,10.42995,0.7384637
1332,10.4314,0.75175232
1333,10.43285,0.75908834
1334,10.4343,0.7600987
1335,10.43575,0.75884515
1336,10.4372,0.75036526
1337,10.43865,0.72080588
1338,10.4401,0.69038415
1339,10.44155,0.70370477
1340,10.443,0.7398225700000001
1341,10.44445,0.75638646
1342,10.4459,0.75869644
1343,10.44735,0.75911206
1344,10.4488,0.75875014
1345,10.45025,0.75819254
1346,10.4517,0.75729626
1347,10.45315,0.75515306
1348,10.4546,0.74762428
1349,10.45605,0.71441829
1350,10.4575,0.66373497
1351,10.45895,0.65824777
1352,10.4604,0.6881721
1353,10.46185,0.65037572
1354,10.4633,0.56603706
1355,10.46475,0.5591984999999999
1356,10.4662,0.55304772
1357,10.46765,0.45968282
1358,10.4691,0.45639274
1359,10.47055,0.5932058100000001
1360,10.472,0.69489467
1361,10.47345,0.7036206700000001
1362,10.4749,0.65617973
1363,10.47635,0.6262834700000001
1364,10.4778,0.66362315
1365,10.47925,0.69216055
1366,10.4807,0.6903279999999999
1367,10.48215,0.70813781
1368,10.4836,0.728104
1369,10.48505,0.72059101
1370,10.4865,0.64607835
1371,10.48795,0.47914599999999996
1372,10.4894,0.40361068
1373,10.49085,0.5332306
1374,10.4923,0.63522381
1375,10.49375,0.61308378
1376,10.4952,0.62142295
1377,10.49665,0.68943071
1378,10.4981,0.73539448
1379,10.49955,0.74691635
1380,10.501,0.75068092
1381,10.50245,0.75230396
1382,10.5039,0.7524560100000001
1383,10.50535,0.75121439
1384,10.5068,0.74919015
1385,10.50825,0.74614853
1386,10.5097,0.73504376
1387,10.51115,0.6859858600000001
1388,10.5126,0.61725241
1389,10.51405,0.62252718
1390,10.5155,0.69384927
1391,10.51695,0.73828441
1392,10.5184,0.74693948
1393,10.51985,0.7483486500000001
1394,10.5213,0.7481812800000001
1395,10.52275,0.74779284
1396,10.5242,0.74770707
1397,10.52565,0.74684751
1398,10.5271,0.74331528
1399,10.52855,0.72973096
1400,10.53,0.6760664
1401,10.53145,0.60281175
1402,10.5329,0.60559249
1403,10.53435,0.67313206
1404,10.5358,0.71152425
1405,10.53725,0.71262223
1406,10.5387,0.69928229
1407,10.54015,0.6661198700000001
1408,10.5416,0.58561409
1409,10.543050000000001,0.41132548
1410,10.5445,0.1968635
1411,10.54595,0.13449544
1412,10.5474,0.28656211
1413,10.54885,0.46559057000000004
1414,10.5503,0.52338904
1415,10.55175,0.54903698
1416,10.5532,0.63096124
1417,10.55465,0.70018148
1418,10.5561,0.72244143
1419,10.55755,0.72860813
1420,10.559,0.72981185
1421,10.56045,0.71963352
1422,10.5619,0.6909972400000001
1423,10.56335,0.67695749
1424,10.5648,0.70078653
1425,10.56625,0.72585827
1426,10.5677,0.7205095300000001
1427,10.56915,0.66565615
1428,10.5706,0.60077536
1429,10.57205,0.61943293
1430,10.5735,0.69157428
1431,10.57495,0.72896433
1432,10.5764,0.73509407
1433,10.57785,0.73718208
1434,10.5793,0.7336697600000001
1435,10.58075,0.69374782
1436,10.5822,0.60194528
1437,10.58365,0.56303298
1438,10.5851,0.63550049
1439,10.58655,0.6964934500000001
1440,10.588,0.6860733
1441,10.58945,0.63393247
1442,10.5909,0.59152734
1443,10.59235,0.62476742
1444,10.5938,0.69011271
1445,10.59525,0.72354037
1446,10.5967,0.7364972200000001
1447,10.59815,0.74177605
1448,10.5996,0.74220538
1449,10.60105,0.74369311
1450,10.6025,0.74508286
1451,10.60395,0.74344057
1452,10.6054,0.74094075
1453,10.60685,0.73904926
1454,10.6083,0.7235895999999999
1455,10.60975,0.66720963
1456,10.6112,0.61501592
1457,10.61265,0.64262354
1458,10.6141,0.70377976
1459,10.61555,0.7330381300000001
1460,10.617,0.74028355
1461,10.61845,0.73997891
1462,10.6199,0.73593801
1463,10.62135,0.73110425
1464,10.6228,0.71958506
1465,10.62425,0.66999614
1466,10.6257,0.57726252
1467,10.62715,0.54338872
1468,10.6286,0.6113797999999999
1469,10.63005,0.64890468
1470,10.6315,0.62049192
1471,10.63295,0.63397962
1472,10.6344,0.68954611
1473,10.63585,0.7222392
1474,10.6373,0.73418623
1475,10.63875,0.74023235
1476,10.6402,0.74181181
1477,10.64165,0.7417887400000001
1478,10.6431,0.73993295
1479,10.64455,0.73929411
1480,10.646,0.74138689
1481,10.64745,0.74209386
1482,10.6489,0.73761564
1483,10.65035,0.71695662
1484,10.6518,0.66641265
1485,10.65325,0.63437665
1486,10.6547,0.6704734
1487,10.65615,0.71957821
1488,10.6576,0.73462623
1489,10.65905,0.73199439
1490,10.6605,0.7301506999999999
1491,10.661950000000001,0.7352616200000001
1492,10.6634,0.73972887
1493,10.66485,0.73721945
1494,10.6663,0.72416389
1495,10.66775,0.70519137
1496,10.6692,0.70285279
1497,10.67065,0.71591669
1498,10.6721,0.70122325
1499,10.67355,0.65600258
1500,10.675,0.64930606
1501,10.67645,0.69404376
1502,10.6779,0.72777748
1503,10.67935,0.73530185
1504,10.6808,0.73649836
1505,10.68225,0.73613238
1506,10.6837,0.73697847
1507,10.68515,0.7392565
1508,10.6866,0.74027616
1509,10.68805,0.73953301
1510,10.6895,0.73689848
1511,10.69095,0.7330597
1512,10.6924,0.72843122
1513,10.69385,0.7115020200000001
1514,10.6953,0.67375457
1515,10.69675,0.65622431
1516,10.6982,0.6869658200000001
1517,10.69965,0.72120273
1518,10.7011,0.7334881999999999
1519,10.70255,0.73695689
1520,10.704,0.7378062
1521,10.70545,0.73686397
1522,10.706900000000001,0.73431313
1523,10.70835,0.73356801
1524,10.7098,0.73563766
1525,10.71125,0.73723346
1526,10.7127,0.7368176
1527,10.71415,0.73353219
1528,10.7156,0.72166568
1529,10.71705,0.69029135
1530,10.7185,0.66769093
1531,10.71995,0.68952173
1532,10.7214,0.72015625
1533,10.72285,0.72844863
1534,10.7243,0.72504735
1535,10.72575,0.71823561
1536,10.7272,0.71777004
1537,10.72865,0.7239901400000001
1538,10.7301,0.72651654
1539,10.73155,0.72629577
1540,10.733,0.7281735500000001
1541,10.73445,0.73045629
1542,10.7359,0.73008978
1543,10.73735,0.72502792
1544,10.7388,0.70612562
1545,10.74025,0.67994785
1546,10.7417,0.68107826
1547,10.74315,0.70615447
1548,10.7446,0.72312427
1549,10.74605,0.72977823
1550,10.7475,0.7324437500000001
1551,10.74895,0.7316102999999999
1552,10.7504,0.72967046
1553,10.75185,0.72801232
1554,10.7533,0.72800875
1555,10.75475,0.73006934
1556,10.7562,0.7316204900000001
1557,10.75765,0.7307861999999999
1558,10.7591,0.7279837100000001
1559,10.76055,0.71929926
1560,10.762,0.67961121
1561,10.76345,0.60765684
1562,10.7649,0.58395094
1563,10.76635,0.62447548
1564,10.7678,0.65738314
1565,10.76925,0.68459719
1566,10.7707,0.71456838
1567,10.77215,0.72714758
1568,10.7736,0.72986352
1569,10.77505,0.7309825999999999
1570,10.7765,0.73128867
1571,10.77795,0.73082334
1572,10.7794,0.7300286300000001
1573,10.780850000000001,0.7285205100000001
1574,10.7823,0.725016
1575,10.78375,0.71959835
1576,10.7852,0.70782411
1577,10.78665,0.69358617
1578,10.7881,0.69715732
1579,10.78955,0.71478653
1580,10.791,0.72502416
1581,10.79245,0.72670752
1582,10.7939,0.72632301
1583,10.795350000000001,0.7251658400000001
1584,10.7968,0.72325259
1585,10.79825,0.71992755
1586,10.7997,0.71545744
1587,10.80115,0.70952672
1588,10.8026,0.69241607
1589,10.80405,0.66077554
1590,10.8055,0.63607502
1591,10.80695,0.60964638
1592,10.8084,0.49944556
1593,10.80985,0.3013508
1594,10.8113,0.2189987
1595,10.81275,0.3621743
1596,10.8142,0.55241555
1597,10.81565,0.64968014
1598,10.8171,0.68481529
1599,10.81855,0.7005083
1600,10.82,0.70829147
1601,10.82145,0.71175152
1602,10.8229,0.71399802
1603,10.82435,0.71607214
1604,10.825800000000001,0.71687406
1605,10.82725,0.71649659
1606,10.8287,0.71555102
1607,10.83015,0.71218497
1608,10.8316,0.70407933
1609,10.83305,0.6916815
1610,10.8345,0.68126369
1611,10.83595,0.67980325
1612,10.8374,0.67898417
1613,10.83885,0.65968919
1614,10.8403,0.59796494
1615,10.84175,0.44980431
1616,10.8432,0.24212785
1617,10.84465,0.16341582000000002
1618,10.8461,0.30938676
1619,10.84755,0.50754827
1620,10.849,0.60762137
1621,10.85045,0.60638982
1622,10.8519,0.53072208
1623,10.85335,0.48755329999999997
1624,10.854800000000001,0.5586228999999999
1625,10.85625,0.65174794
1626,10.8577,0.68798339
1627,10.85915,0.69234931
1628,10.8606,0.69653529
1629,10.86205,0.70675212
1630,10.8635,0.7147947
1631,10.86495,0.71740538
1632,10.8664,0.71729678
1633,10.86785,0.7168871800000001
1634,10.8693,0.71637851
1635,10.87075,0.71649319
1636,10.8722,0.71838546
1637,10.87365,0.72033769
1638,10.8751,0.72088188
1639,10.87655,0.72042125
1640,10.878,0.71886498
1641,10.87945,0.71557456
1642,10.8809,0.71135485
1643,10.88235,0.70400548
1644,10.8838,0.68325698
1645,10.88525,0.61229461
1646,10.8867,0.48945746
1647,10.88815,0.46049249000000003
1648,10.8896,0.57779813
1649,10.89105,0.67867643
1650,10.8925,0.7062559700000001
1651,10.89395,0.71381974
1652,10.8954,0.71668941
1653,10.89685,0.71812284
1654,10.8983,0.71794802
1655,10.899750000000001,0.7156291
1656,10.9012,0.71408695
1657,10.90265,0.71595782
1658,10.9041,0.71843356
1659,10.90555,0.7190662
1660,10.907,0.71768105
1661,10.90845,0.71247274
1662,10.9099,0.70716989
1663,10.91135,0.70895988
1664,10.9128,0.71449989
1665,10.914250000000001,0.71753186
1666,10.9157,0.71832502
1667,10.91715,0.71831661
1668,10.9186,0.71723264
1669,10.92005,0.7144919
1670,10.9215,0.71267617
1671,10.92295,0.71422529
1672,10.9244,0.71639717
1673,10.92585,0.7167275
1674,10.9273,0.71562916
1675,10.92875,0.71142882
1676,10.9302,0.7011659100000001
1677,10.93165,0.6887020500000001
1678,10.9331,0.6857633
1679,10.93455,0.6931951
1680,10.936,0.69759196
1681,10.93745,0.68599665
1682,10.9389,0.6192305100000001
1683,10.94035,0.50152653
1684,10.9418,0.48008969
1685,10.94325,0.59258062
1686,10.944700000000001,0.6818499
1687,10.94615,0.70301205
1688,10.9476,0.7080718300000001
1689,10.94905,0.709279
1690,10.9505,0.70841217
1691,10.95195,0.70849609
1692,10.9534,0.71071208
1693,10.95485,0.7124446
1694,10.9563,0.71260512
1695,10.95775,0.71143389
1696,10.9592,0.7095521100000001
1697,10.96065,0.70753169
1698,10.9621,0.70524603
1699,10.96355,0.70504773
1700,10.965,0.70781344
1701,10.96645,0.7099396
1702,10.9679,0.70926195
1703,10.96935,0.70645362
1704,10.9708,0.7030087700000001
1705,10.97225,0.6997534
1706,10.973700000000001,0.69866014
1707,10.97515,0.70093077
1708,10.9766,0.70120388
1709,10.97805,0.6791641700000001
1710,10.9795,0.64248383
1711,10.98095,0.64114815
1712,10.9824,0.66067517
1713,10.98385,0.63546807
1714,10.9853,0.59134626
1715,10.98675,0.5944345600000001
1716,10.9882,0.62886447
1717,10.98965,0.6550140999999999
1718,10.9911,0.6632200500000001
1719,10.99255,0.65653092
1720,10.994,0.63977522
1721,10.99545,0.60839283
1722,10.9969,0.54151922
1723,10.99835,0.40347993
1724,10.9998,0.21012599999999998
1725,11.00125,0.07690588
1726,11.0027,0.11425551
1727,11.00415,0.28953599999999996
1728,11.0056,0.46721545000000003
1729,11.00705,0.57266033
1730,11.0085,0.62408447
1731,11.00995,0.64623463
1732,11.0114,0.64408833
1733,11.01285,0.64126617
1734,11.0143,0.65957803
1735,11.01575,0.67905349
1736,11.0172,0.6883889999999999
1737,11.01865,0.69459021
1738,11.0201,0.6974462300000001
1739,11.02155,0.69832492
1740,11.023,0.69786024
1741,11.02445,0.69336098
1742,11.0259,0.66969651
1743,11.02735,0.61580479
1744,11.0288,0.59302372
1745,11.03025,0.6274090999999999
1746,11.0317,0.58450115
1747,11.03315,0.42286569
1748,11.0346,0.35887209000000003
1749,11.03605,0.49232718000000003
1750,11.0375,0.63605022
1751,11.03895,0.68449271
1752,11.0404,0.69185579
1753,11.04185,0.68251622
1754,11.0433,0.65676886
1755,11.04475,0.64591128
1756,11.0462,0.66885918
1757,11.04765,0.69378871
1758,11.0491,0.70219105
1759,11.05055,0.7038663
1760,11.052,0.70337027
1761,11.05345,0.70330125
1762,11.0549,0.70504582
1763,11.05635,0.7060103400000001
1764,11.0578,0.70517617
1765,11.05925,0.70431411
1766,11.0607,0.70452899
1767,11.06215,0.70519513
1768,11.0636,0.70516735
1769,11.06505,0.7050240600000001
1770,11.0665,0.7053623800000001
1771,11.06795,0.70593178
1772,11.0694,0.70672262
1773,11.07085,0.70656836
1774,11.0723,0.7052543800000001
1775,11.07375,0.70363343
1776,11.0752,0.70166075
1777,11.07665,0.69679356
1778,11.0781,0.6913952800000001
1779,11.07955,0.69269389
1780,11.081,0.69509757
1781,11.08245,0.6944988400000001
1782,11.0839,0.69705552
1783,11.08535,0.70111656
1784,11.0868,0.70359749
1785,11.08825,0.70540231
1786,11.0897,0.70609796
1787,11.09115,0.705832
1788,11.0926,0.70586556
1789,11.09405,0.70625752
1790,11.0955,0.70595962
1791,11.09695,0.70481938
1792,11.0984,0.70338911
1793,11.09985,0.70248139
1794,11.1013,0.70280039
1795,11.10275,0.70368338
1796,11.1042,0.7033667
1797,11.10565,0.70119679
1798,11.1071,0.70031977
1799,11.10855,0.7024762
1800,11.11,0.70429283
1801,11.11145,0.7045395999999999
1802,11.1129,0.70456505
1803,11.11435,0.70441782
1804,11.1158,0.70408154
1805,11.11725,0.7036431999999999
1806,11.1187,0.70274323
1807,11.12015,0.70184523
1808,11.1216,0.70128566
1809,11.12305,0.7006719100000001
1810,11.1245,0.70057309
1811,11.12595,0.70027816
1812,11.1274,0.69908905
1813,11.12885,0.69833142
1814,11.1303,0.69774961
1815,11.13175,0.69537264
1816,11.1332,0.6902914
1817,11.13465,0.68654633
1818,11.1361,0.68296498
1819,11.13755,0.64972943
1820,11.139,0.57929748
1821,11.14045,0.5630366800000001
1822,11.1419,0.63239533
1823,11.14335,0.68602556
1824,11.1448,0.69584799
1825,11.14625,0.6971053500000001
1826,11.1477,0.69590521
1827,11.14915,0.69499552
1828,11.1506,0.69411099
1829,11.15205,0.67547607
1830,11.1535,0.64571309
1831,11.15495,0.6481939
1832,11.1564,0.67471725
1833,11.15785,0.68791854
1834,11.1593,0.6859431300000001
1835,11.16075,0.67865539
1836,11.1622,0.67705244
1837,11.16365,0.68535209
1838,11.1651,0.69344109
1839,11.16655,0.69613028
1840,11.168,0.69676793
1841,11.16945,0.6964753300000001
1842,11.1709,0.6951318999999999
1843,11.17235,0.69461262
1844,11.1738,0.69598895
1845,11.17525,0.69746304
1846,11.1767,0.69746518
1847,11.17815,0.6968078
1848,11.1796,0.69667017
1849,11.18105,0.6969627700000001
1850,11.1825,0.69734001
1851,11.18395,0.69753927
1852,11.1854,0.69733036
1853,11.18685,0.6970154
1854,11.1883,0.69670922
1855,11.18975,0.6960290100000001
1856,11.1912,0.6952822200000001
1857,11.19265,0.69476902
1858,11.1941,0.69418377
1859,11.19555,0.69384891
1860,11.197,0.69396132
1861,11.19845,0.69390559
1862,11.1999,0.69367486
1863,11.20135,0.6938628
1864,11.2028,0.69361925
1865,11.20425,0.69246113
1866,11.2057,0.69188488
1867,11.20715,0.69129848
1868,11.2086,0.68946052
1869,11.21005,0.68809611
1870,11.211500000000001,0.68756151
1871,11.21295,0.6848377
1872,11.2144,0.67648834
1873,11.21585,0.64923769
1874,11.2173,0.55163437
1875,11.21875,0.43673891000000004
1876,11.2202,0.46459061
1877,11.22165,0.58863002
1878,11.2231,0.65959376
1879,11.22455,0.67661613
1880,11.226,0.6810474999999999
1881,11.22745,0.67980552
1882,11.2289,0.67310524
1883,11.23035,0.66362971
1884,11.2318,0.63722199
1885,11.23325,0.55461407
1886,11.2347,0.47500268
1887,11.23615,0.51476717
1888,11.2376,0.61346906
1889,11.23905,0.66268766
1890,11.2405,0.67476231
1891,11.24195,0.67791766
1892,11.2434,0.67646509
1893,11.24485,0.6742087
1894,11.2463,0.66974598
1895,11.24775,0.65680039
1896,11.2492,0.62050837
1897,11.25065,0.5124484300000001
1898,11.2521,0.34335804000000003
1899,11.25355,0.29626164
1900,11.255,0.43992254000000003
1901,11.25645,0.58484024
1902,11.2579,0.63630414
1903,11.25935,0.64682287
1904,11.2608,0.64578402
1905,11.26225,0.63834137
1906,11.2637,0.6237638600000001
1907,11.26515,0.59344065
1908,11.2666,0.5249981300000001
1909,11.26805,0.38530487
1910,11.2695,0.19807874
1911,11.27095,0.0898605
1912,11.2724,0.16189789999999998
1913,11.27385,0.34768474
1914,11.2753,0.50334829
1915,11.27675,0.58222085
1916,11.2782,0.62016732
1917,11.27965,0.64296281
1918,11.2811,0.65618986
1919,11.28255,0.6627143
1920,11.284,0.66678888
1921,11.28545,0.67089182
1922,11.2869,0.67301601
1923,11.28835,0.67170703
1924,11.2898,0.67174804
1925,11.29125,0.67520863
1926,11.2927,0.6769225600000001
1927,11.29415,0.67634833
1928,11.2956,0.6766508800000001
1929,11.29705,0.67691922
1930,11.2985,0.67650849
1931,11.29995,0.67547715
1932,11.3014,0.67299324
1933,11.30285,0.6698613800000001
1934,11.3043,0.66693628
1935,11.30575,0.6622045
1936,11.3072,0.65188503
1937,11.30865,0.63078362
1938,11.3101,0.57971072
1939,11.31155,0.45247334
1940,11.313,0.2652601
1941,11.31445,0.18966477
1942,11.3159,0.32096022
1943,11.31735,0.50209552
1944,11.3188,0.59609354
1945,11.32025,0.61923075
1946,11.3217,0.58036029
1947,11.32315,0.48908207000000004
1948,11.3246,0.46895602000000003
1949,11.32605,0.56461966
1950,11.3275,0.64486462
1951,11.32895,0.66510504
1952,11.330400000000001,0.67070162
1953,11.33185,0.67356002
1954,11.3333,0.6750558600000001
1955,11.33475,0.67585921
1956,11.3362,0.6765216
1957,11.33765,0.67718893
1958,11.3391,0.67711729
1959,11.34055,0.67557758
1960,11.342,0.67296982
1961,11.34345,0.6689048400000001
1962,11.3449,0.65931439
1963,11.34635,0.62401694
1964,11.3478,0.52949482
1965,11.34925,0.43423364000000003
1966,11.3507,0.46045125000000003
1967,11.35215,0.56998158
1968,11.3536,0.64082038
1969,11.35505,0.66265267
1970,11.3565,0.6702081
1971,11.35795,0.67343825
1972,11.3594,0.67456889
1973,11.36085,0.67498565
1974,11.3623,0.67548734
1975,11.36375,0.6757473900000001
1976,11.3652,0.67475331
1977,11.36665,0.67297173
1978,11.3681,0.67171538
1979,11.36955,0.67024088
1980,11.371,0.66696805
1981,11.37245,0.6612624500000001
1982,11.3739,0.65078217
1983,11.37535,0.6319457900000001
1984,11.3768,0.60259551
1985,11.37825,0.54705179
1986,11.3797,0.42296708
1987,11.38115,0.23887455000000002
1988,11.3826,0.14081281
1989,11.38405,0.24158372
1990,11.3855,0.43120408
1991,11.38695,0.55729043
1992,11.3884,0.61060303
1993,11.38985,0.63611072
1994,11.3913,0.65129727
1995,11.39275,0.66004008
1996,11.3942,0.6652633
1997,11.39565,0.66881084
1998,11.3971,0.67075253
1999,11.39855,0.67153823
